stream,src_mac,dst_mac,src_ip,dst_ip,src_port,dst_port,inter_arrival_time,time_since_previously_displayed_frame,port_class_dst,l4_tcp,l4_udp,ttl,eth_size,tcp_window_size,payload_entropy,handshake_version,handshake_cipher_suites_length,handshake_ciphersuites,handshake_extensions_length,tls_server,handshake_sig_hash_alg_len,http_request_method,http_host,http_response_code,user_agent,dns_server,dns_query_type,dns_len_qry,dns_interval,dns_len_ans,device_mac,eth_src_oui,eth_dst_oui,payload_length,highest_layer,http_uri,http_content_len,http_content_type,icmp_type,icmp_checksum_status,icmp_data_size,jitter,stream_1_count,stream_1_mean,stream_1_var,src_ip_1_count,src_ip_1_mean,src_ip_1_var,src_ip_mac_1_count,src_ip_mac_1_mean,src_ip_mac_1_var,channel_1_count,channel_1_mean,channel_1_var,stream_jitter_1_sum,stream_jitter_1_mean,stream_jitter_1_var,stream_5_count,stream_5_mean,stream_5_var,src_ip_5_count,src_ip_5_mean,src_ip_5_var,src_ip_mac_5_count,src_ip_mac_5_mean,src_ip_mac_5_var,channel_5_count,channel_5_mean,channel_5_var,stream_jitter_5_sum,stream_jitter_5_mean,stream_jitter_5_var,stream_10_count,stream_10_mean,stream_10_var,src_ip_10_count,src_ip_10_mean,src_ip_10_var,src_ip_mac_10_count,src_ip_mac_10_mean,src_ip_mac_10_var,channel_10_count,channel_10_mean,channel_10_var,stream_jitter_10_sum,stream_jitter_10_mean,stream_jitter_10_var,stream_30_count,stream_30_mean,stream_30_var,src_ip_30_count,src_ip_30_mean,src_ip_30_var,src_ip_mac_30_count,src_ip_mac_30_mean,src_ip_mac_30_var,channel_30_count,channel_30_mean,channel_30_var,stream_jitter_30_sum,stream_jitter_30_mean,stream_jitter_30_var,stream_60_count,stream_60_mean,stream_60_var,src_ip_60_count,src_ip_60_mean,src_ip_60_var,src_ip_mac_60_count,src_ip_mac_60_mean,src_ip_mac_60_var,channel_60_count,channel_60_mean,channel_60_var,stream_jitter_60_sum,stream_jitter_60_mean,stream_jitter_60_var,ntp_interval,most_freq_spot,min_et,q1,min_e,var_e,q1_e,sum_p,min_p,max_p,med_p,average_p,var_p,q3_p,q1_p,iqr_p,l3_ip_dst_count,label,attack_type,binary_label
45683,dc:a6:32:c9:e4:90,Yutron Plug 2,192.168.137.195,192.168.137.44,28465,6668,1.879063,0.0,2,1,0,64,60,512,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Yutron Plug 2,Raspberry Pi Trading Ltd,Tuya Smart Inc.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,60.0,,2052.0,60.0,0.0,2052.0,60.0,0.0,2052.0,60.0,0.0,,,,1.0,60.0,,3875.0,60.0,0.0,3875.0,60.0,0.0,3875.0,60.0,0.0,,,,1.0,60.0,,3875.0,60.0,0.0,3875.0,60.0,0.0,3875.0,60.0,0.0,,,,1.0,60.0,,3875.0,60.0,0.0,3875.0,60.0,0.0,3875.0,60.0,0.0,,,,1.0,60.0,,3875.0,60.0,0.0,3875.0,60.0,0.0,3875.0,60.0,0.0,,,,0.0,17841.0,26.0,26.0,60.0,0.0,60.0,120.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,3.0,3.0,DDoS-TCP_Flood11.csv,1.0
124671,dc:a6:32:dc:27:d5,Teckin Light Strip,192.168.137.35,192.168.137.231,40488,987,1284.211075,1e-06,1,1,0,55,60,1024,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:dc:27:d5,Raspberry Pi Trading Ltd,Tuya Smart Inc.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,60.0,,271.0,60.0,0.0,271.0,60.0,0.0,11.0,60.0,0.0,,,,1.0,60.0,,1675.0,60.0,0.0,1675.0,60.0,0.0,71.0,60.0,0.0,,,,1.0,60.0,,1993.0,60.0,0.0,1993.0,60.0,0.0,86.0,60.0,0.0,,,,1.0,60.0,,2404.0,60.0212146422629,1.081946755403823,2404.0,60.0212146422629,1.081946755403823,86.0,60.0,0.0,,,,1.0,60.0,,3398.0,60.01500882872278,0.7654502648644129,3398.0,60.01500882872278,0.7654502648644129,86.0,60.0,0.0,,,,0.0,51305.0,26.0,26.0,60.0,0.0,60.0,120.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,63.0,1.0,Recon-HostDiscovery.csv,1.0
9552,3c:18:a0:41:c3:a0,Eufy HomeBase 2,54.153.101.7,192.168.137.224,32100,23944,3145.838844,0.033665,2,0,1,44,62,0,2.467310671821174,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,3c:18:a0:41:c3:a0,Luxshare Precision Industry Company Limited,Smart Innovation LLC,20.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,0.328248,3.0,70.66666666666667,281.33333333333337,1.0,62.0,,1.0,62.0,,3.0,70.66666666666667,281.33333333333337,0.3285119999999999,0.1642559999999999,0.053786752128,3.0,70.66666666666667,281.33333333333337,1.0,62.0,,1.0,62.0,,3.0,70.66666666666667,281.33333333333337,0.3285119999999999,0.1642559999999999,0.053786752128,3.0,70.66666666666667,281.33333333333337,1.0,62.0,,1.0,62.0,,3.0,70.66666666666667,281.33333333333337,0.3285119999999999,0.1642559999999999,0.053786752128,3.0,70.66666666666667,281.33333333333337,2.0,61.0,2.0,2.0,61.0,2.0,5.0,72.4,258.8,0.3285119999999999,0.1642559999999999,0.053786752128,3.0,70.66666666666667,281.33333333333337,3.0,60.66666666666666,1.3333333333333144,3.0,60.66666666666666,1.3333333333333144,6.0,70.33333333333333,232.66666666666745,0.3285119999999999,0.1642559999999999,0.053786752128,0.0,32100.0,26.0,26.0,60.0,1586.6842105263158,60.0,662.0,0.0,121.0,18.0,33.1,1516.2,37.25,6.0,31.25,44.0,0.0,BenignTraffic.csv,0.0
0,Nest Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.46,35.185.101.66,41206,443,2016.254449,0.014469,1,1,0,64,156,2881,3.5461338980070973,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Nest Indoor Camera,"Google, Inc.",Luxshare Precision Industry Company Limited,90.0,TLS,none,0.0,none,-1.0,-1.0,-1.0,0.063396999,19.0,116.42105263157896,2583.3684210526926,9.0,156.0,0.0,9.0,156.0,0.0,18.0,111.0,2144.1176470590453,1.027667999,0.0540877894210526,0.0002090890481411,90.0,114.24444444444444,2466.1418227237355,45.0,159.2,367.70909090723495,45.0,159.2,367.70909090723495,89.0,113.12359550561796,2379.8140960155283,5.002791999,0.0555865777666666,0.0001748844509248,179.0,113.20670391061452,2294.221078402988,89.0,157.61797752808988,186.4433094997089,89.0,157.61797752808988,186.4433094997089,177.0,112.0677966101695,2203.54083204636,10.045893999,0.0561223128435754,0.0001974977910928,544.0,138.40441176470588,43148.712761346425,272.0,207.21323529411765,76450.52262860809,272.0,207.21323529411765,76450.52262860809,538.0,137.56133828996283,43566.25786934101,30.055223999000003,0.0552485735275735,0.0003345819396088,1048.0,139.35496183206106,40978.4259352418,523.0,209.1089866156788,71931.0130033777,523.0,209.1089866156788,71931.0130033777,1036.0,138.4903474903475,41388.18831253659,60.037613999,0.0572877996173664,0.0017367842175533,0.0,41206.0,32.0,32.0,66.0,2131.5789473684213,66.0,1140.0,12.0,102.0,57.0,57.0,2131.5789473684213,102.0,12.0,90.0,2.0,0.0,BenignTraffic2.csv,0.0
1,3c:18:a0:41:c3:a0,Nest Indoor Camera,35.185.101.66,192.168.137.46,443,57480,2645.256818,0.004403,3,1,0,59,66,1454,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Nest Indoor Camera,Luxshare Precision Industry Company Limited,"Google, Inc.",0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.004403,18.0,111.88888888888889,2243.045751633435,9.0,66.0,0.0,9.0,66.0,0.0,18.0,111.88888888888889,2243.0457516341576,1.034775,0.0574875,0.0030142487959117,88.0,111.1818181818182,2067.7366771138422,44.0,66.0,0.0,44.0,66.0,0.0,88.0,111.1818181818182,2067.7366771201405,5.034727,0.0572128068181818,0.0027394765890771,177.0,111.6723163841808,2094.4601951706577,88.0,66.0,0.0,88.0,66.0,0.0,176.0,111.0909090909091,2046.2545454526007,10.053185,0.0567976553672316,0.0025967459321249,546.0,138.56043956043956,43692.24312934646,269.0,66.33457249070632,30.11152416356888,269.0,66.33457249070632,30.11152416356888,541.0,137.86321626617377,44043.61829260101,30.054354,0.0550446043956043,0.002564323573358,1046.0,139.48757170172084,41367.09410376123,513.0,66.49512670565302,42.09030823586745,513.0,66.49512670565302,42.09030823586745,1036.0,138.76833976833976,41712.61488071511,60.035017,0.0573948537284894,0.0044419127602414,0.0,57480.0,32.0,32.0,66.0,2220.168421052632,66.0,1156.0,12.0,118.0,57.0,57.8,2220.168421052632,102.0,12.0,90.0,2.0,0.0,BenignTraffic3.csv,0.0
3,3c:18:a0:41:c3:a0,Arlo Q Indoor Camera,52.213.218.83,192.168.137.175,443,40434,36.745296,2e-06,2,1,0,232,66,7504,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Luxshare Precision Industry Company Limited,Netgear,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,2e-06,299.0,1185.0267558528428,1695112.771093798,123.0,66.0,0.0,123.0,66.0,0.0,298.0,1188.231543624161,1697738.9529410407,1.026168,0.0034319999999999,9.647658040610685e-05,573.0,1141.8324607329844,2057789.9543989992,265.0,66.0,0.0,265.0,66.0,0.0,572.0,1143.4265734265734,2059935.1347041733,5.041395,0.0087982460732984,0.0010151606320817,750.0,1173.657333333333,2230445.2135309265,335.0,66.0,0.0,335.0,66.0,0.0,748.0,1176.1804812834223,2234026.4051339035,10.020656,0.0133608746666666,0.0022074060102305,2176.0,1156.0271139705883,2377799.440643804,1004.0,66.0,0.0,1004.0,66.0,0.0,2170.0,1158.5875576036867,2381998.3401862923,30.123147,0.0138433579963235,0.002474848967107,2614.0,1130.0206579954092,2339085.80822215,1231.0,66.0,0.0,1231.0,66.0,0.0,2606.0,1132.783576362241,2343773.906309822,36.699853,0.0140451025641025,0.0024226370254404,0.0,40434.0,32.0,32.0,66.0,409918.5157894738,66.0,7602.0,12.0,1460.0,12.0,380.1,409918.5157894738,465.5,12.0,453.5,3.0,0.0,BenignTraffic2.csv,0.0
756,3c:18:a0:41:c3:a0,Arlo Q Indoor Camera,54.194.33.86,192.168.137.175,443,58988,1743.638304,0.000497,3,1,0,232,66,627968,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Luxshare Precision Industry Company Limited,Netgear,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000497,100.0,1074.06,1228289.6327272642,45.0,66.0,0.0,45.0,66.0,0.0,100.0,1074.06,1228289.6327272642,1.208875,0.0120887499999999,0.0029323826164774,335.0,1143.844776119403,2930501.9758334067,168.0,66.0,0.0,168.0,66.0,0.0,335.0,1143.844776119403,2930501.9758334067,5.037999,0.0150388029850746,0.0034258374132677,1003.0,1182.567298105683,2628755.2437199373,477.0,73.35429769392033,10540.405722037243,477.0,73.35429769392033,10540.405722037243,1003.0,1182.567298105683,2628755.2437199373,1357.955908,1.3538942253240278,1812.626371336084,1003.0,1182.567298105683,2628755.2437199373,477.0,73.35429769392033,10540.405722037243,477.0,73.35429769392033,10540.405722037243,1003.0,1182.567298105683,2628755.2437199373,1357.955908,1.3538942253240278,1812.626371336084,1003.0,1182.567298105683,2628755.2437199373,477.0,73.35429769392033,10540.405722037243,477.0,73.35429769392033,10540.405722037243,1003.0,1182.567298105683,2628755.2437199373,1357.955908,1.3538942253240278,1812.626371336084,0.0,443.0,32.0,32.0,66.0,987657.9368421052,66.0,16168.0,12.0,2908.0,12.0,808.4,987657.9368421052,1460.0,12.0,1448.0,70.0,0.0,BenignTraffic3.csv,0.0
67780,dc:a6:32:dc:27:d5,Amazon Echo Dot 1,192.168.137.35,192.168.137.76,51307,1296,386.530957,1e-06,2,1,0,58,60,1024,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:dc:27:d5,Raspberry Pi Trading Ltd,Amazon Technologies Inc.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,60.0,,107.0,60.0,0.0,107.0,60.0,0.0,5.0,60.0,0.0,,,,1.0,60.0,,563.0,60.21669626998224,23.960076610430168,563.0,60.21669626998224,23.960076610430168,34.0,60.0,0.0,,,,1.0,60.0,,960.0,60.25416666666667,28.072975321515752,960.0,60.25416666666667,28.072975321515752,63.0,60.0,0.0,,,,1.0,60.0,,2729.0,60.26823012092341,29.602513032067684,2729.0,60.26823012092341,29.602513032067684,147.0,60.0,0.0,,,,1.0,60.0,,7098.0,60.69878839109608,163.82274335355285,7098.0,60.69878839109608,163.82274335355285,350.0,60.0,0.0,,,,0.0,51305.0,26.0,26.0,60.0,14.45,60.0,137.0,6.0,23.0,6.0,6.85,14.449999999999996,6.0,6.0,0.0,106.0,1.0,Recon-HostDiscovery.csv,1.0
202636,Cocoon Smart HVAC Fan,dc:a6:32:dc:27:d5,192.168.137.135,192.168.137.35,55600,40488,1554.119629,0.009045,2,1,0,255,60,5744,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Cocoon Smart HVAC Fan,Espressif Inc.,Raspberry Pi Trading Ltd,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,60.0,,2.0,60.0,0.0,2.0,60.0,0.0,3.0,60.0,0.0,,,,1.0,60.0,,18.0,60.0,0.0,18.0,60.0,0.0,35.0,60.0,0.0,,,,1.0,60.0,,46.0,60.0,0.0,46.0,60.0,0.0,82.0,60.0,0.0,,,,1.0,60.0,,112.0,60.5625,35.43750000000513,112.0,60.5625,35.43750000000513,203.0,60.0,0.0,,,,1.0,60.0,,137.0,61.37956204379562,85.63428510090425,137.0,61.37956204379562,85.63428510090425,241.0,60.0,0.0,,,,0.0,51305.0,26.0,26.0,60.0,0.0,60.0,120.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,117.0,1.0,Recon-HostDiscovery.csv,1.0
180,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,99.80.59.63,35401,443,319.952138,0.000116,1,1,0,64,2962,37792,3.5842229869604765,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,2896.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.000116,71.0,1305.8028169014085,1013988.7891348184,49.0,1862.4489795918369,457914.1692176809,49.0,1862.4489795918369,457914.1692176809,71.0,1305.8028169014085,1013988.7891348184,1.242954,0.0175063943661971,0.0030233273668,184.0,1161.733695652174,2487570.742902117,101.0,2062.1881188118814,2736803.274257423,101.0,2062.1881188118814,2736803.274257423,184.0,1161.733695652174,2487570.742902117,5.114834,0.0277980108695652,0.0051929792822281,505.0,1062.5643564356435,1746554.3495206635,271.0,1923.0664206642064,1656306.7437201068,271.0,1923.0664206642064,1656306.7437201068,505.0,1062.5643564356435,1746554.3495206635,10.069864,0.0199403247524752,0.0035898287128329,1919.0,1051.1334028139656,1636129.7350619803,1020.0,1919.402941176471,1468752.1583819254,1020.0,1919.402941176471,1468752.1583819254,1919.0,1051.1334028139656,1636129.7350619803,30.047894,0.0156581000521104,0.0024785249106936,2725.0,1068.5214678899083,1509655.0058715586,1509.0,1874.8906560636185,1266139.0775585182,1509.0,1874.8906560636185,1266139.0775585182,2725.0,1068.5214678899083,1509655.0058715586,253.077966,0.0928726480733945,16.960035137100398,0.0,443.0,1480.0,1480.0,1514.0,502105.43157894735,1514.0,39336.0,1460.0,2908.0,1460.0,1966.8,502105.43157894735,2908.0,1460.0,1448.0,14.0,0.0,BenignTraffic1.csv,0.0
7012,3c:18:a0:41:c3:a0,Home Eye Camera,47.112.162.49,192.168.137.133,32100,22913,7013.210121,0.030064,2,0,1,42,62,0,3.501978155848577,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,3c:18:a0:41:c3:a0,Luxshare Precision Industry Company Limited,"Shenzhen Rf-Link Technology Co.,Ltd.",20.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,0.297921,2.0,61.0,2.0,1.0,62.0,,1.0,62.0,,2.0,61.0,2.0,5914.728931000001,2957.3644655000003,17488485.097202342,2.0,61.0,2.0,1.0,62.0,,1.0,62.0,,2.0,61.0,2.0,5914.728931000001,2957.3644655000003,17488485.097202342,2.0,61.0,2.0,1.0,62.0,,1.0,62.0,,2.0,61.0,1.999999999999737,5914.728931000001,2957.3644655000003,17488485.097202342,2.0,61.0,2.0,4.0,61.5,1.0,4.0,61.5,1.0,8.0,64.5,107.14285714285712,5914.728931000001,2957.3644655000003,17488485.097202342,2.0,61.0,2.0,7.0,61.71428571428572,0.5714285714285713,7.0,61.71428571428572,0.5714285714285713,14.0,63.0,61.38461538461539,5914.728931000001,2957.3644655000003,17488485.097202342,0.0,55444.0,26.0,26.0,60.0,530651.0105263159,60.0,3524.0,0.0,3268.0,12.0,176.2,529642.3789473685,20.0,12.0,8.0,109.0,1.0,Recon-PortScan.csv,1.0
906,Arlo Q Indoor Camera,3c:18:a0:41:c3:a0,192.168.137.175,3.248.67.251,45997,443,2136.002368,0.001115,1,1,0,64,2962,37792,3.583950329055462,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Netgear,Luxshare Precision Industry Company Limited,2896.0,TLS,none,0.0,none,-1.0,-1.0,-1.0,0.001115,138.0,1123.7753623188405,2498771.679096587,80.0,1890.6625,2916289.922626578,80.0,1890.6625,2916289.922626578,138.0,1123.7753623188405,2498771.679096587,1.092896,0.007919536231884,0.0007113766357069,412.0,1125.6844660194174,2241660.2164977747,228.0,1980.868421052632,2413910.0707164346,228.0,1980.868421052632,2413910.0707164346,412.0,1125.6844660194174,2241660.2164977747,5.078594000000001,0.0123266844660194,0.0018666697434947,637.0,1043.1397174254316,2076670.129819419,334.0,1929.5868263473053,2309320.8317778907,334.0,1929.5868263473053,2309320.8317778907,637.0,1043.1397174254316,2076670.129819419,10.020132,0.0157301915227629,0.0027062117945578,1992.0,1062.7720883534137,2258756.454308448,1011.0,2029.9663699307616,2551239.7533233576,1011.0,2029.9663699307616,2551239.7533233576,1992.0,1062.7720883534137,2258756.454308448,30.050378,0.0150855311244979,0.0020137578828208,2644.0,1093.3831316187595,2174119.466094463,1932.0,1981.8514492753625,2215539.72054166,1932.0,1981.8514492753625,2215539.72054166,2644.0,1093.3831316187595,2174119.466094463,1657.81431,0.6270099508320726,998.5839015401097,0.0,443.0,1480.0,1480.0,1514.0,413823.15789473685,1514.0,36440.0,1460.0,2908.0,1460.0,1822.0,413823.15789473685,1822.0,1460.0,362.0,71.0,0.0,BenignTraffic1.csv,0.0
369,dc:a6:32:c9:e5:a4,Amazon Echo Dot 1,192.168.137.96,192.168.137.30,45399,24160,39.538318,0.000809,2,0,1,64,60,0,1.5775967043075598,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e5:a4,Raspberry Pi Trading Ltd,Amazon Technologies Inc.,8.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,0.000809,57.0,60.0,0.0,1803.0,60.0,0.0,1803.0,60.0,0.0,1803.0,60.0,0.0,0.016714001,0.0002984643035714,1.0488264723939609e-06,57.0,60.0,0.0,5006.0,60.0,0.0,5006.0,60.0,0.0,5008.0,60.00718849840256,0.1293671288311375,0.016714001,0.0002984643035714,1.0488264723939609e-06,57.0,60.0,0.0,7123.0,60.0,0.0,7123.0,60.0,0.0,7125.0,60.00505263157895,0.0909346020863492,0.016714001,0.0002984643035714,1.0488264723939609e-06,57.0,60.0,0.0,7299.0,60.0,0.0,7299.0,60.0,0.0,7301.0,60.00493083139296,0.0887428068588831,0.016714001,0.0002984643035714,1.0488264723939609e-06,57.0,60.0,0.0,7299.0,60.0,0.0,7299.0,60.0,0.0,7301.0,60.00493083139296,0.0887428068588831,0.016714001,0.0002984643035714,1.0488264723939609e-06,0.0,35013.0,26.0,26.0,60.0,0.0,60.0,360.0,18.0,18.0,18.0,18.0,0.0,18.0,18.0,0.0,2.0,3.0,DDoS-UDP_Flood.csv,1.0
75366,e4:5f:01:55:90:c4,TP-Link Tapo Camera,192.168.137.131,192.168.137.29,41956,62147,16.520874,1e-06,3,0,1,64,578,0,3.572727909966768,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,e4:5f:01:55:90:c4,Raspberry Pi Trading Ltd,TP-Link Corporation Limited,512.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,578.0,,1494.0,578.0,0.0,1494.0,578.0,0.0,1494.0,578.0,0.0,,,,1.0,578.0,,10406.0,578.0,0.0,10406.0,578.0,0.0,10410.0,578.0046109510087,0.0553154649199455,,,,1.0,578.0,,18867.0,578.0,0.0,18867.0,578.0,0.0,18875.0,578.0050860927153,0.0610104765868002,,,,1.0,578.0,,33032.0,578.0,0.0,33032.0,578.0,0.0,33040.0,578.0029055690072,0.0348594408237368,,,,1.0,578.0,,33032.0,578.0,0.0,33032.0,578.0,0.0,33040.0,578.0029055690072,0.0348594408237368,,,,0.0,8886.0,544.0,544.0,578.0,0.0,578.0,10720.0,536.0,536.0,536.0,536.0,0.0,536.0,536.0,0.0,46.0,2.0,Mirai-greip_flood10.csv,1.0
436,3c:18:a0:41:c3:a0,Arlo Q Indoor Camera,63.35.30.30,192.168.137.175,443,59957,1112.157501,0.004383,3,1,0,231,66,708864,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,Arlo Q Indoor Camera,Luxshare Precision Industry Company Limited,Netgear,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.029439,99.0,1027.939393939394,725258.5677180028,39.0,66.0,0.0,39.0,66.0,0.0,99.0,1027.939393939394,725258.5677180028,1.042913,0.0105344747474747,0.0023512730506236,189.0,973.7354497354496,772482.653045192,81.0,66.0,0.0,81.0,66.0,0.0,189.0,973.7354497354496,772482.653045192,5.188015,0.0274498148148148,0.0068395144349417,369.0,875.2655826558265,920063.7934046512,187.0,66.0,0.0,187.0,66.0,0.0,369.0,875.2655826558265,920063.7934046512,10.000687,0.0271021327913279,0.0062723126891306,2049.0,1057.636896046852,1641588.6337161437,929.0,66.0,0.0,929.0,66.0,0.0,2049.0,1057.636896046852,1641588.6337161437,30.145513,0.0147123050268423,0.0028265925091202,3785.0,1074.485072655218,1971827.2239446635,1737.0,66.0,0.0,1737.0,66.0,0.0,3785.0,1074.485072655218,1971827.2239446635,60.003044,0.0158528517833553,0.0031080908114503,0.0,443.0,32.0,32.0,66.0,243513.0947368421,66.0,4248.0,12.0,1460.0,12.0,212.4,243513.0947368421,12.0,12.0,0.0,32.0,0.0,BenignTraffic2.csv,0.0
206140,e4:5f:01:55:90:c4,Teckin Plug 2,192.168.137.134,192.168.137.111,21779,6668,60154.949442,0.0,2,1,0,64,60,512,0.0,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,e4:5f:01:55:90:c4,Raspberry Pi Trading Ltd,Tuya Smart Inc.,0.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,60.0,,703.0,60.0,0.0,703.0,60.0,0.0,703.0,60.0,0.0,,,,1.0,60.0,,3148.0,60.0,0.0,3148.0,60.0,0.0,3148.0,60.0,0.0,,,,1.0,60.0,,5234.0,60.0,0.0,5234.0,60.0,0.0,5234.0,60.0,0.0,,,,1.0,60.0,,5234.0,60.0,0.0,5234.0,60.0,0.0,5234.0,60.0,0.0,,,,1.0,60.0,,5234.0,60.0,0.0,5234.0,60.0,0.0,5234.0,60.0,0.0,,,,0.0,33580.0,26.0,26.0,60.0,0.0,60.0,120.0,6.0,6.0,6.0,6.0,0.0,6.0,6.0,0.0,3.0,3.0,DDoS-TCP_Flood10.csv,1.0
292259,dc:a6:32:c9:e4:90,LampUX RGB,192.168.137.227,192.168.137.87,6840,3799,67.401865,0.000121,2,0,1,64,578,0,3.57796581072667,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e4:90,Raspberry Pi Trading Ltd,Espressif Inc.,512.0,UDP,none,0.0,none,-1.0,-1.0,-1.0,,1.0,578.0,,2172.0,578.0,0.0,2172.0,578.0,0.0,2172.0,578.0,0.0,,,,1.0,578.0,,8628.0,578.0,0.0,8628.0,578.0,0.0,8642.0,577.1770423513076,417.4335291288621,,,,1.0,578.0,,11661.0,578.0,0.0,11661.0,578.0,0.0,11675.0,577.390835117773,309.11115464773104,,,,1.0,578.0,,11661.0,578.0,0.0,11661.0,578.0,0.0,11675.0,577.390835117773,309.1111546477678,,,,1.0,578.0,,70726.0,578.0,0.0,70726.0,578.0,0.0,70783.0,577.5909187234223,207.64887460873112,,,,0.0,8886.0,544.0,544.0,578.0,0.0,578.0,10720.0,536.0,536.0,536.0,536.0,0.0,536.0,536.0,0.0,69.0,2.0,Mirai-greip_flood11.csv,1.0
705,dc:a6:32:c9:e4:ab,Philips Hue Bridge,192.168.137.212,192.168.137.204,44154,80,37.072815,0.002141,1,1,0,64,222,64256,3.336334682716922,-1,0,-1,0,none,0,none,none,0,none,none,,0,0.0,0,dc:a6:32:c9:e4:ab,Raspberry Pi Trading Ltd,Philips Lighting BV,168.0,TCP,none,0.0,none,-1.0,-1.0,-1.0,0.002597,4.0,107.5,5870.333333333335,5.0,100.8,4627.2,5.0,100.8,4627.2,5.0,100.8,4627.2,1.0387270000000002,0.25968175,0.26599162928625,5.0,100.8,4627.2,57.0,99.19298245614036,3705.6585213032727,57.0,99.19298245614036,3705.6585213032727,112.0,80.64285714285714,2232.5740025740047,1.0387270000000002,0.25968175,0.26599162928625,5.0,100.8,4627.2,137.0,99.87591240875912,3721.771253756986,137.0,99.87591240875912,3721.771253756986,270.0,80.96666666666667,2254.642007434945,1.0387270000000002,0.25968175,0.26599162928625,5.0,100.8,4627.2,421.0,101.96199524940616,3906.027123628551,421.0,101.96199524940616,3906.027123628551,831.0,82.02406738868832,2388.6307453641293,1.0387270000000002,0.25968175,0.26599162928625,5.0,100.8,4627.2,421.0,101.96199524940616,3906.027123628551,421.0,101.96199524940616,3906.027123628551,831.0,82.02406738868832,2388.6307453641293,1.0387270000000002,0.25968175,0.26599162928625,0.0,80.0,26.0,26.0,60.0,2373.094736842105,60.0,532.0,6.0,168.0,9.0,26.6,2373.0947368421057,20.0,6.0,14.0,3.0,3.0,DDoS-SlowLoris.csv,1.0
